Graph2
Time (Seconds),Data (Meters),Data0 (Meters)
986.799988,-1.962429,-0.656634
986.849976,-1.964518,-0.652119
986.899963,-1.966551,-0.647528
986.949951,-1.968474,-0.642932
987.000000,-1.970317,-0.638250
987.049988,-1.972049,-0.633578
987.099976,-1.973704,-0.628863
987.150024,-1.975245,-0.624091
987.200012,-1.976670,-0.619318
987.250000,-1.977982,-0.614470
987.299988,-1.979160,-0.609620
987.349976,-1.980255,-0.604754
987.400024,-1.981194,-0.599832
987.450012,-1.981989,-0.594895
987.500000,-1.982645,-0.589926
987.550049,-1.983147,-0.584952
987.599976,-1.983500,-0.579953
987.649963,-1.983698,-0.574977
987.699951,-1.983736,-0.569978
987.749939,-1.983608,-0.564962
987.799988,-1.983313,-0.559984
987.849976,-1.982844,-0.554984
987.899963,-1.982208,-0.550042
987.950012,-1.981390,-0.545096
988.000000,-1.980395,-0.540206
988.049988,-1.979220,-0.535335
988.099976,-1.977861,-0.530524
988.149963,-1.976309,-0.525766
988.200012,-1.974579,-0.521072
988.250000,-1.972633,-0.516485
988.299988,-1.970548,-0.511932
988.350037,-1.968222,-0.507476
988.400024,-1.965776,-0.503132
988.450012,-1.963130,-0.498866
988.500000,-1.960335,-0.494768
988.549927,-1.957306,-0.490752
988.599976,-1.954137,-0.486907
988.649963,-1.950997,-0.482926
988.699951,-1.947510,-0.479394
988.750000,-1.943835,-0.475925
988.799988,-1.940003,-0.472714
988.849976,-1.936026,-0.469699
988.899963,-1.931928,-0.466879
988.949951,-1.927672,-0.464205
989.000000,-1.923368,-0.461756
989.049988,-1.918849,-0.459483
989.099976,-1.914312,-0.457439
989.150024,-1.909641,-0.455613
989.200012,-1.904865,-0.454041
989.250000,-1.900069,-0.452709
989.299988,-1.895166,-0.451586
989.349976,-1.890270,-0.450712
989.400024,-1.885321,-0.450069
989.450012,-1.880314,-0.449676
989.500000,-1.875332,-0.449527
989.550049,-1.870319,-0.449631
989.599976,-1.865336,-0.449985
989.649963,-1.860346,-0.450604
989.699951,-1.855436,-0.451461
989.749939,-1.850533,-0.452565
989.799988,-1.845750,-0.453887
989.849976,-1.840950,-0.455484
989.899963,-1.836363,-0.457288
989.950012,-1.831743,-0.459354
990.000000,-1.827340,-0.461622
990.049988,-1.822981,-0.464125
990.099976,-1.818750,-0.466786
990.149963,-1.814686,-0.469752
990.200012,-1.810784,-0.472801
990.250000,-1.807004,-0.476155
990.299988,-1.803435,-0.479605
990.350037,-1.800079,-0.483429
990.400024,-1.796955,-0.487220
990.450012,-1.793868,-0.491246
990.500000,-1.791052,-0.495277
990.549927,-1.788337,-0.499540
990.599976,-1.785870,-0.503799
990.649963,-1.783577,-0.508317
990.699951,-1.781557,-0.512807
990.750000,-1.779693,-0.517552
990.799988,-1.778096,-0.522252
990.849976,-1.776688,-0.527066
990.899963,-1.775501,-0.531914
990.949951,-1.774529,-0.536824
991.000000,-1.773777,-0.541779
991.049988,-1.773243,-0.546750
991.099976,-1.772922,-0.551729
991.150024,-1.772810,-0.556725
991.200012,-1.772906,-0.561730
991.250000,-1.773213,-0.566738
991.299988,-1.773719,-0.571702
991.349976,-1.774428,-0.576668
991.400024,-1.775329,-0.581567
991.450012,-1.776422,-0.586470
991.500000,-1.777695,-0.591289
991.550049,-1.779155,-0.596085
991.599976,-1.780789,-0.600793
991.649963,-1.782618,-0.605485
991.699951,-1.784562,-0.610067
991.749939,-1.786682,-0.614594
991.799988,-1.788963,-0.619046
991.849976,-1.791385,-0.623426
991.899963,-1.793937,-0.627728
991.950012,-1.796629,-0.631951
992.000000,-1.799425,-0.636073
992.049988,-1.802353,-0.640140
992.099976,-1.805388,-0.644097
992.149963,-1.808551,-0.647965
992.200012,-1.811840,-0.651768
992.250000,-1.815173,-0.655464
992.299988,-1.818632,-0.659102
992.350037,-1.822165,-0.662619
992.400024,-1.825802,-0.666075
992.450012,-1.829519,-0.669413
992.500000,-1.833315,-0.672681
992.549927,-1.837152,-0.675875
992.599976,-1.841053,-0.678998
992.649963,-1.845025,-0.682042
992.699951,-1.849048,-0.685010
992.750000,-1.853124,-0.687910
992.799988,-1.857246,-0.690745
992.849976,-1.861401,-0.693515
992.899963,-1.865604,-0.696230
992.949951,-1.869834,-0.698889
993.000000,-1.874111,-0.701503
993.049988,-1.878397,-0.704056
993.099976,-1.882724,-0.706578
993.150024,-1.887064,-0.709051
993.200012,-1.891428,-0.711493
993.250000,-1.895800,-0.713910
993.299988,-1.900198,-0.716298
993.349976,-1.904601,-0.718661
993.400024,-1.909017,-0.721010
993.450012,-1.913439,-0.723344
993.500000,-1.917863,-0.725671
993.550049,-1.922291,-0.727995
993.599976,-1.926716,-0.730320
993.649963,-1.931140,-0.732652
993.699951,-1.935557,-0.734994
993.749939,-1.939969,-0.737351
993.799988,-1.944368,-0.739728
993.849976,-1.948758,-0.742131
993.899963,-1.953123,-0.744559
993.950012,-1.957479,-0.747023
994.000000,-1.961808,-0.749520
994.049988,-1.966111,-0.752066
994.099976,-1.970385,-0.754657
994.149963,-1.974641,-0.757290
994.200012,-1.978858,-0.759979
994.250000,-1.983039,-0.762728
994.299988,-1.987175,-0.765530
994.350037,-1.991272,-0.768410
994.400024,-1.995323,-0.771356
994.450012,-1.999313,-0.774357
994.500000,-2.003250,-0.777435
994.549927,-2.007110,-0.780584
994.599976,-2.010936,-0.783823
994.649963,-2.014664,-0.787145
994.699951,-2.018329,-0.790571
994.750000,-2.021924,-0.794041
994.799988,-2.025421,-0.797596
994.849976,-2.028834,-0.801247
994.899963,-2.032155,-0.805019
994.949951,-2.035345,-0.808855
995.000000,-2.038446,-0.812780
995.049988,-2.041389,-0.816766
995.099976,-2.044297,-0.820853
995.150024,-2.047033,-0.825034
995.200012,-2.049642,-0.829332
995.250000,-2.052119,-0.833652
995.299988,-2.054459,-0.838073
995.349976,-2.056646,-0.842561
995.400024,-2.058671,-0.847162
995.450012,-2.060540,-0.851792
995.500000,-2.062230,-0.856487
995.550049,-2.063761,-0.861257
995.599976,-2.065115,-0.866069
995.649963,-2.066277,-0.870895
995.699951,-2.067271,-0.875832
995.749939,-2.068060,-0.880734
995.799988,-2.068661,-0.885736
995.849976,-2.069045,-0.890705
995.899963,-2.069225,-0.895728
995.950012,-2.069196,-0.900712
996.000000,-2.068960,-0.905691
996.049988,-2.068508,-0.910720
996.099976,-2.067845,-0.915626
996.149963,-2.066960,-0.920570
996.200012,-2.065862,-0.925437
996.250000,-2.064537,-0.930275
996.299988,-2.063067,-0.935023
996.350037,-2.061320,-0.939726
996.400024,-2.059344,-0.944330
996.450012,-2.057139,-0.948831
996.500000,-2.054752,-0.953229
996.549927,-2.052151,-0.957533
996.599976,-2.049385,-0.961622
996.649963,-2.046410,-0.965683
996.699951,-2.043264,-0.969527
996.750000,-2.039857,-0.973258
996.799988,-2.036333,-0.976786
996.849976,-2.032641,-0.980142
996.899963,-2.028754,-0.983316
996.949951,-2.024636,-0.986296
997.000000,-2.020609,-0.989019
997.049988,-2.016234,-0.991629
997.099976,-2.011883,-0.993953
997.150024,-2.007322,-0.996114
997.200012,-2.002708,-0.997994
997.250000,-1.998012,-0.999663
997.299988,-1.993192,-1.001100
997.349976,-1.988344,-1.002249
997.400024,-1.983426,-1.003207
997.450012,-1.978487,-1.003903
997.500000,-1.973478,-1.004355
997.550049,-1.968500,-1.004561
997.599976,-1.963504,-1.004519
997.649963,-1.958493,-1.004221
997.699951,-1.953553,-1.003692
997.749939,-1.948603,-1.002910
997.799988,-1.943713,-1.001898
997.849976,-1.938865,-1.000644
997.899963,-1.934080,-0.999155
997.950012,-1.929422,-0.997448
998.000000,-1.924780,-0.995538
998.049988,-1.920263,-0.993378
998.099976,-1.915866,-0.991058
998.149963,-1.911552,-0.988472
998.200012,-1.907411,-0.985710
998.250000,-1.903355,-0.982670
998.299988,-1.899518,-0.979544
998.350037,-1.895741,-0.976176
998.400024,-1.892230,-0.972687
998.450012,-1.888771,-0.969008
998.500000,-1.885543,-0.965208
998.549927,-1.882480,-0.961259
998.599976,-1.879558,-0.957173
998.649963,-1.876852,-0.952999
998.699951,-1.874266,-0.948709
998.750000,-1.871911,-0.944314
998.799988,-1.869735,-0.939787
998.849976,-1.867746,-0.935193
998.899963,-1.865924,-0.930528
998.949951,-1.864296,-0.925824
999.000000,-1.862885,-0.921011
999.049988,-1.861634,-0.916165
999.099976,-1.860565,-0.911259
999.150024,-1.859678,-0.906342
999.200012,-1.858967,-0.901373
999.250000,-1.858444,-0.896422
999.299988,-1.858076,-0.891425
999.349976,-1.857879,-0.886444
999.400024,-1.857853,-0.881431
999.450012,-1.857985,-0.876435
999.500000,-1.858273,-0.871430
999.550049,-1.858714,-0.866460
999.599976,-1.859308,-0.861486
999.649963,-1.860043,-0.856537
999.699951,-1.860919,-0.851617
999.749939,-1.861930,-0.846708
999.799988,-1.863065,-0.841843
999.849976,-1.864333,-0.837009
999.899963,-1.865720,-0.832198
999.950012,-1.867207,-0.827435
1000.000000,-1.868807,-0.822696
1000.049988,-1.870516,-0.817998
1000.099976,-1.872307,-0.813340
1000.149963,-1.874217,-0.808699
1000.200012,-1.876200,-0.804129
1000.250000,-1.878274,-0.799563
1000.299988,-1.880416,-0.795055
1000.350037,-1.882641,-0.790567
1000.400024,-1.884928,-0.786113
1000.450012,-1.887267,-0.781701
1000.500000,-1.889684,-0.777301
1000.549927,-1.892143,-0.772956
1000.599976,-1.894648,-0.768629
1000.649963,-1.897200,-0.764329
1000.699951,-1.899785,-0.760055
1000.750000,-1.902405,-0.755798
1000.799988,-1.905060,-0.751559
1000.849976,-1.907740,-0.747337
1000.899963,-1.910443,-0.743130
1000.949951,-1.913163,-0.738934
1001.000000,-1.915893,-0.734746
1001.049988,-1.918631,-0.730562
1001.099976,-1.921374,-0.726382
1001.150024,-1.924116,-0.722199
1001.200012,-1.926852,-0.718017
1001.250000,-1.929581,-0.713824
1001.299988,-1.932294,-0.709626
1001.349976,-1.934993,-0.705415
1001.400024,-1.937664,-0.701191
1001.450012,-1.940309,-0.696944
1001.500000,-1.942921,-0.692677
1001.550049,-1.945495,-0.688400
1001.599976,-1.948029,-0.684086
1001.649963,-1.950513,-0.679748
1001.699951,-1.952951,-0.675381
1001.749939,-1.955334,-0.670984
1001.799988,-1.957652,-0.666557
1001.849976,-1.959911,-0.662099
1001.899963,-1.962100,-0.657611
1001.950012,-1.964217,-0.653073
1002.000000,-1.966263,-0.648519
1002.049988,-1.968219,-0.643913
1002.099976,-1.970083,-0.639274
1002.149963,-1.971843,-0.634579
1002.200012,-1.973510,-0.629877
1002.250000,-1.975072,-0.625120
1002.299988,-1.976519,-0.620358
1002.350037,-1.977863,-0.615513
1002.400024,-1.979071,-0.610690
1002.450012,-1.980165,-0.605788
1002.500000,-1.981128,-0.600911
1002.549927,-1.981958,-0.595947
1002.599976,-1.982637,-0.591021
1002.649963,-1.983176,-0.586017
1002.699951,-1.983562,-0.581073
1002.750000,-1.983800,-0.576050
1002.799988,-1.983877,-0.571061
1002.849976,-1.983785,-0.566045
1002.899963,-1.983527,-0.561074
1002.949951,-1.983101,-0.556086
1003.000000,-1.982497,-0.551125
1003.049988,-1.981728,-0.546209
1003.099976,-1.980771,-0.541283
1003.150024,-1.979647,-0.536427
1003.200012,-1.978329,-0.531599
1003.250000,-1.976825,-0.526817
1003.299988,-1.975136,-0.522136
1003.349976,-1.973261,-0.517493
1003.400024,-1.971194,-0.512924
1003.450012,-1.968925,-0.508468
1003.500000,-1.966490,-0.504134
1003.550049,-1.963911,-0.499858
1003.599976,-1.961134,-0.495736
1003.649963,-1.958158,-0.491658
1003.699951,-1.955037,-0.487791
1003.749939,-1.951392,-0.484327
1003.799988,-1.947878,-0.480793
1003.849976,-1.944262,-0.477336
1003.899963,-1.940491,-0.474066
1003.950012,-1.936534,-0.470960
1004.000000,-1.932504,-0.468046
1004.049988,-1.928303,-0.465290
1004.099976,-1.923985,-0.462783
1004.149963,-1.919526,-0.460465
1004.200012,-1.914972,-0.458378
1004.250000,-1.910393,-0.456506
1004.299988,-1.905663,-0.454844
1004.350037,-1.900862,-0.453434
1004.400024,-1.895989,-0.452264
1004.450012,-1.891090,-0.451313
1004.500000,-1.886126,-0.450616
1004.549927,-1.881163,-0.450170
1004.599976,-1.876122,-0.449970
1004.649963,-1.871146,-0.450022
1004.699951,-1.866125,-0.450324
1004.750000,-1.861175,-0.450870
1004.799988,-1.856238,-0.451658
1004.849976,-1.851338,-0.452690
1004.899963,-1.846546,-0.453957
1004.949951,-1.841705,-0.455482
1005.000000,-1.837086,-0.457215
1005.049988,-1.832483,-0.459178
1005.099976,-1.827984,-0.461371
1005.150024,-1.823557,-0.463811
1005.200012,-1.819371,-0.466354
1005.250000,-1.815127,-0.469276
1005.299988,-1.811276,-0.472254
1005.349976,-1.807387,-0.475525
1005.400024,-1.803772,-0.478901
1005.450012,-1.800272,-0.482554
1005.500000,-1.797005,-0.486273
1005.550049,-1.793827,-0.490220
1005.599976,-1.790921,-0.494248
1005.649963,-1.788172,-0.498451
1005.699951,-1.785673,-0.502794
1005.749939,-1.783340,-0.507175
1005.799988,-1.781216,-0.511745
1005.849976,-1.779332,-0.516357
1005.899963,-1.777640,-0.521085
1005.950012,-1.776181,-0.525882
1006.000000,-1.774942,-0.530713
1006.049988,-1.773916,-0.535645
1006.099976,-1.773087,-0.540552
1006.149963,-1.772495,-0.545537
1006.200012,-1.772123,-0.550545
1006.250000,-1.771964,-0.555498
1006.299988,-1.772019,-0.560540
1006.350037,-1.772278,-0.565530
1006.400024,-1.772742,-0.570548
1006.450012,-1.773395,-0.575487
1006.500000,-1.774246,-0.580401
1006.549927,-1.775289,-0.585296
1006.599976,-1.776520,-0.590110
1006.649963,-1.777960,-0.594947
1006.699951,-1.779549,-0.599657
1006.750000,-1.781315,-0.604353
1006.799988,-1.783222,-0.608987
1006.849976,-1.785282,-0.613527
1006.899963,-1.787510,-0.618001
1006.949951,-1.789890,-0.622388
1007.000000,-1.792436,-0.626720
1007.049988,-1.795098,-0.630928
1007.099976,-1.797885,-0.635083
1007.150024,-1.800791,-0.639147
1007.200012,-1.803816,-0.643135
1007.250000,-1.806963,-0.647024
1007.299988,-1.810211,-0.650834
1007.349976,-1.813539,-0.654563
1007.400024,-1.816990,-0.658204
1007.450012,-1.820492,-0.661737
1007.500000,-1.824132,-0.665220
1007.550049,-1.827798,-0.668585
1007.599976,-1.831582,-0.671886
1007.649963,-1.835394,-0.675097
1007.699951,-1.839284,-0.678248
1007.749939,-1.843231,-0.681312
1007.799988,-1.847245,-0.684304
1007.849976,-1.851301,-0.687222
1007.899963,-1.855415,-0.690077
1007.950012,-1.859560,-0.692862
1008.000000,-1.863754,-0.695591
1008.049988,-1.867994,-0.698263
1008.099976,-1.872240,-0.700883
1008.149963,-1.876537,-0.703451
1008.200012,-1.880846,-0.705974
1008.250000,-1.885192,-0.708460
1008.299988,-1.889549,-0.710903
1008.350037,-1.893923,-0.713326
1008.400024,-1.898309,-0.715719
1008.450012,-1.902716,-0.718090
1008.500000,-1.907124,-0.720440
1008.549927,-1.911548,-0.722780
1008.599976,-1.915970,-0.725107
1008.649963,-1.920399,-0.727432
1008.699951,-1.924825,-0.729757
1008.750000,-1.929249,-0.732086
1008.799988,-1.933666,-0.734426
1008.849976,-1.938081,-0.736779
1008.899963,-1.942481,-0.739152
1008.949951,-1.946861,-0.741548
1009.000000,-1.951240,-0.743975
1009.049988,-1.955593,-0.746427
1009.099976,-1.959933,-0.748920
1009.150024,-1.964237,-0.751451
1009.200012,-1.968530,-0.754032
1009.250000,-1.972782,-0.756657
1009.299988,-1.977009,-0.759336
1009.349976,-1.981192,-0.762058
1009.400024,-1.985344,-0.764854
1009.450012,-1.989442,-0.767710
1009.500000,-1.993497,-0.770639
1009.550049,-1.997498,-0.773674
1009.599976,-2.001428,-0.776722
1009.649963,-2.005326,-0.779860
1009.699951,-2.009149,-0.783056
1009.749939,-2.012910,-0.786378
1009.799988,-2.016577,-0.789766
1009.849976,-2.020176,-0.793229
1009.899963,-2.023702,-0.796780
1009.950012,-2.027093,-0.800371
1010.000000,-2.030470,-0.804138
1010.049988,-2.033680,-0.807923
1010.099976,-2.036816,-0.811866
1010.149963,-2.039800,-0.815837
1010.200012,-2.042723,-0.819916
1010.250000,-2.045501,-0.824080
1010.299988,-2.048130,-0.828324
1010.350037,-2.050634,-0.832648
1010.400024,-2.052998,-0.837081
1010.450012,-2.055219,-0.841542
1010.500000,-2.057263,-0.846112
1010.549927,-2.059222,-0.850731
1010.599976,-2.060966,-0.855358
1010.649963,-2.062539,-0.860156
1010.699951,-2.063944,-0.864932
1010.750000,-2.065162,-0.869784
1010.799988,-2.066188,-0.874691
1010.849976,-2.067019,-0.879619
1010.899963,-2.067650,-0.884581
1010.949951,-2.068076,-0.889576
1011.000000,-2.068304,-0.894561
1011.049988,-2.068323,-0.899556
1011.099976,-2.068134,-0.904554
1011.150024,-2.067732,-0.909507
1011.200012,-2.067109,-0.914516
1011.250000,-2.066282,-0.919398
1011.299988,-2.065222,-0.924330
1011.349976,-2.063972,-0.929149
1011.400024,-2.062481,-0.933936
1011.450012,-2.060814,-0.938583
1011.500000,-2.058867,-0.943249
1011.550049,-2.056749,-0.947736
1011.599976,-2.054394,-0.952184
1011.649963,-2.051804,-0.956605
1011.699951,-2.049157,-0.960739
1011.749939,-2.046241,-0.964801
1011.799988,-2.043154,-0.968654
1011.849976,-2.039824,-0.972415
1011.899963,-2.036368,-0.976020
1011.950012,-2.032690,-0.979421
1012.000000,-2.028877,-0.982637
1012.049988,-2.024895,-0.985662
1012.099976,-2.020744,-0.988495
1012.149963,-2.016500,-0.991090
1012.200012,-2.012124,-0.993482
1012.250000,-2.007624,-0.995667
1012.299988,-2.003000,-0.997645
1012.350037,-1.998306,-0.999360
1012.400024,-1.993530,-1.000843
1012.450012,-1.988680,-1.002081
1012.500000,-1.983801,-1.003081
1012.549927,-1.978839,-1.003844
1012.599976,-1.973909,-1.004348
1012.649963,-1.968876,-1.004609
1012.699951,-1.963928,-1.004622
1012.750000,-1.958915,-1.004383
1012.799988,-1.953926,-1.003905
1012.849976,-1.948993,-1.003173
1012.899963,-1.944092,-1.002216
1012.949951,-1.939224,-1.001001
1013.000000,-1.934415,-0.999547
1013.049988,-1.929707,-0.997867
1013.099976,-1.925083,-0.995978
1013.150024,-1.920545,-0.993836
1013.200012,-1.916131,-0.991514
1013.250000,-1.911809,-0.988977
1013.299988,-1.907658,-0.986258
1013.349976,-1.903585,-0.983313
1013.400024,-1.899695,-0.980232
1013.450012,-1.895905,-0.976937
1013.500000,-1.892301,-0.973469
1013.550049,-1.888854,-0.969858
1013.599976,-1.885514,-0.966137
1013.649963,-1.882423,-0.962244
1013.699951,-1.879466,-0.958161
1013.749939,-1.876714,-0.954051
1013.799988,-1.874109,-0.949735
1013.849976,-1.871716,-0.945375
1013.899963,-1.869473,-0.940927
1013.950012,-1.867420,-0.936366
1014.000000,-1.865522,-0.931718
1014.049988,-1.863871,-0.926986
1014.099976,-1.862396,-0.922232
1014.149963,-1.861095,-0.917373
1014.200012,-1.859987,-0.912523
1014.250000,-1.859060,-0.907577
1014.299988,-1.858312,-0.902675
1014.350037,-1.857734,-0.897690
1014.400024,-1.857333,-0.892722
1014.450012,-1.857096,-0.887722
1014.500000,-1.857030,-0.882701
1014.549927,-1.857127,-0.877730
1014.599976,-1.857383,-0.872715
1014.649963,-1.857786,-0.867737
1014.699951,-1.858346,-0.862781
1014.750000,-1.859050,-0.857825
1014.799988,-1.859887,-0.852901
1014.849976,-1.860869,-0.847990
1014.899963,-1.861971,-0.843132
1014.949951,-1.863217,-0.838254
1015.000000,-1.864580,-0.833466
1015.049988,-1.866060,-0.828653
1015.099976,-1.867634,-0.823942
1015.150024,-1.869328,-0.819225
1015.200012,-1.871118,-0.814578
1015.250000,-1.873004,-0.809932
1015.299988,-1.874964,-0.805334
1015.349976,-1.877017,-0.800777
1015.400024,-1.879144,-0.796249
1015.450012,-1.881344,-0.791768
1015.500000,-1.883623,-0.787306
1015.550049,-1.885954,-0.782888
1015.599976,-1.888342,-0.778502
1015.649963,-1.890791,-0.774140
1015.699951,-1.893287,-0.769806
1015.749939,-1.895828,-0.765496
1015.799988,-1.898414,-0.761217
1015.849976,-1.901032,-0.756961
1015.899963,-1.903682,-0.752721
1015.950012,-1.906359,-0.748499
1016.000000,-1.909052,-0.744285
1016.049988,-1.911769,-0.740089
1016.099976,-1.914500,-0.735897
1016.149963,-1.917235,-0.731714
1016.200012,-1.919978,-0.727532
1016.250000,-1.922720,-0.723352
1016.299988,-1.925459,-0.719168
1016.350037,-1.928188,-0.714980
1016.400024,-1.930905,-0.710782
1016.450012,-1.933604,-0.706575
1016.500000,-1.936281,-0.702354
1016.549927,-1.938936,-0.698112
1016.599976,-1.941560,-0.693858
1016.649963,-1.944146,-0.689579
1016.699951,-1.946696,-0.685273
1016.750000,-1.949196,-0.680950
1016.799988,-1.951653,-0.676583
1016.849976,-1.954045,-0.672195
1016.899963,-1.956386,-0.667777
1016.949951,-1.958670,-0.663334
1017.000000,-1.960888,-0.658853
1017.049988,-1.963027,-0.654332
1017.099976,-1.965076,-0.649772
1017.150024,-1.967045,-0.645166
1017.200012,-1.968926,-0.640532
1017.250000,-1.970716,-0.635881
1017.299988,-1.972409,-0.631158
1017.349976,-1.973991,-0.626420
1017.400024,-1.975476,-0.621633
1017.450012,-1.976832,-0.616837
1017.500000,-1.978085,-0.611977
1017.550049,-1.979213,-0.607135
1017.599976,-1.980212,-0.602227
1017.649963,-1.981060,-0.597292
1017.699951,-1.981775,-0.592345
1017.749939,-1.982348,-0.587372
1017.799988,-1.982772,-0.582400
1017.849976,-1.983041,-0.577384
1017.899963,-1.983150,-0.572399
1017.950012,-1.983096,-0.567374
1018.000000,-1.982876,-0.562392
1018.049988,-1.982490,-0.557417
1018.099976,-1.981928,-0.552442
1018.149963,-1.981184,-0.547481
1018.200012,-1.980276,-0.542565
1018.250000,-1.979183,-0.537708
1018.299988,-1.977899,-0.532853
1018.350037,-1.976440,-0.528089
1018.400024,-1.974787,-0.523365
1018.450012,-1.972951,-0.518722
1018.500000,-1.970913,-0.514132
1018.549927,-1.968683,-0.509653
1018.599976,-1.966328,-0.505285
1018.649963,-1.963741,-0.500970
1018.699951,-1.961000,-0.496820
1018.750000,-1.958048,-0.492743
1018.799988,-1.954944,-0.488813
1018.849976,-1.951554,-0.485142
1018.899963,-1.948068,-0.481482
1018.949951,-1.944534,-0.478049
1019.000000,-1.940771,-0.474687
1019.049988,-1.936863,-0.471588
1019.099976,-1.932789,-0.468637
1019.150024,-1.928649,-0.465851
1019.200012,-1.924312,-0.463316
1019.250000,-1.919895,-0.460996
1019.299988,-1.915417,-0.458751
1019.349976,-1.910862,-0.456800
1019.400024,-1.906097,-0.455123
1019.450012,-1.901311,-0.453657
1019.500000,-1.896445,-0.452433
1019.550049,-1.891549,-0.451446
1019.599976,-1.886606,-0.450705
1019.649963,-1.881638,-0.450157
1019.699951,-1.876694,-0.449885
1019.749939,-1.871661,-0.449891
1019.799988,-1.866668,-0.450135
1019.849976,-1.861662,-0.450635
1019.899963,-1.856720,-0.451391
1019.950012,-1.851873,-0.452340
1020.000000,-1.846959,-0.453590
1020.049988,-1.842206,-0.455037
1020.099976,-1.837457,-0.456754
1020.149963,-1.832880,-0.458667
1020.200012,-1.828334,-0.460836
1020.250000,-1.823952,-0.463209
1020.299988,-1.819674,-0.465839
1020.350037,-1.815571,-0.468625
1020.400024,-1.811527,-0.471667
1020.450012,-1.807711,-0.474818
1020.500000,-1.804019,-0.478226
1020.549927,-1.800524,-0.481767
1020.599976,-1.797184,-0.485536
1020.649963,-1.794042,-0.489387
1020.699951,-1.791071,-0.493425
1020.750000,-1.788314,-0.497583
1020.799988,-1.785897,-0.502027
1020.849976,-1.783600,-0.506399
1020.899963,-1.781441,-0.510993
1020.949951,-1.779526,-0.515538
1021.000000,-1.777785,-0.520262
1021.049988,-1.776260,-0.525053
1021.099976,-1.774975,-0.529862
1021.150024,-1.773920,-0.534806
1021.200012,-1.773079,-0.539709
1021.250000,-1.772441,-0.544692
1021.299988,-1.772019,-0.549671
1021.349976,-1.771812,-0.554635
1021.400024,-1.771814,-0.559641
1021.450012,-1.772027,-0.564615
1021.500000,-1.772441,-0.569622
1021.550049,-1.773057,-0.574565
1021.599976,-1.773870,-0.579513
1021.649963,-1.774866,-0.584407
1021.699951,-1.776065,-0.589285
1021.749939,-1.777427,-0.594071
1021.799988,-1.778981,-0.598843
1021.849976,-1.780701,-0.603512
1021.899963,-1.782597,-0.608141
1021.950012,-1.784647,-0.612709
1022.000000,-1.786857,-0.617200
1022.049988,-1.789203,-0.621610
1022.099976,-1.791697,-0.625965
1022.149963,-1.794328,-0.630189
1022.200012,-1.797097,-0.634354
1022.250000,-1.799997,-0.638444
1022.299988,-1.802997,-0.642441
1022.350037,-1.806123,-0.646340
1022.400024,-1.809362,-0.650162
1022.450012,-1.812692,-0.653888
1022.500000,-1.816113,-0.657537
1022.549927,-1.819631,-0.661110
1022.599976,-1.823223,-0.664575
1022.649963,-1.826911,-0.667986
1022.699951,-1.830653,-0.671296
1022.750000,-1.834463,-0.674532
1022.799988,-1.838341,-0.677684
1022.849976,-1.842270,-0.680765
1022.899963,-1.846267,-0.683772
1022.949951,-1.850300,-0.686713
1023.000000,-1.854398,-0.689587
1023.049988,-1.858540,-0.692385
1023.099976,-1.862727,-0.695120
1023.150024,-1.866949,-0.697802
1023.200012,-1.871205,-0.700429
1023.250000,-1.875486,-0.703016
1023.299988,-1.879794,-0.705549
1023.349976,-1.884131,-0.708045
1023.400024,-1.888482,-0.710502
1023.450012,-1.892857,-0.712931
1023.500000,-1.897247,-0.715328
1023.550049,-1.901648,-0.717697
1023.599976,-1.906062,-0.720054
1023.649963,-1.910478,-0.722391
1023.699951,-1.914903,-0.724723
1023.749939,-1.919328,-0.727046
1023.799988,-1.923756,-0.729371
1023.849976,-1.928180,-0.731698
1023.899963,-1.932602,-0.734036
1023.950012,-1.937011,-0.736379
1024.000000,-1.941419,-0.738751
1024.050049,-1.945809,-0.741138
1024.099976,-1.950191,-0.743554
1024.150024,-1.954553,-0.746001
1024.200073,-1.958895,-0.748478
1024.250000,-1.963216,-0.750998
1024.300049,-1.967510,-0.753555
1024.350098,-1.971774,-0.756164
1024.400024,-1.976010,-0.758837
1024.450073,-1.980206,-0.761544
1024.500000,-1.984364,-0.764326
1024.550049,-1.988481,-0.767176
1024.600098,-1.992538,-0.770077
1024.650024,-1.996562,-0.773063
1024.700073,-2.000519,-0.776111
1024.750122,-2.004427,-0.779249
1024.800049,-2.008258,-0.782455
1024.850098,-2.012026,-0.785745
1024.900024,-2.015717,-0.789114
1024.950073,-2.019331,-0.792578
1025.000122,-2.022861,-0.796107
1025.050049,-2.026307,-0.799736
1025.099976,-2.029657,-0.803450
1025.150024,-2.032904,-0.807236
1025.200073,-2.036051,-0.811116
1025.250000,-2.039084,-0.815066
1025.300049,-2.042008,-0.819148
1025.349976,-2.044837,-0.823224
1025.400024,-2.047525,-0.827469
1025.450073,-2.050060,-0.831784
1025.500000,-2.052454,-0.836179
1025.550049,-2.054707,-0.840662
1025.600098,-2.056805,-0.845183
1025.650024,-2.058752,-0.849792
1025.700073,-2.060534,-0.854478
1025.750000,-2.062131,-0.859197
1025.800049,-2.063556,-0.864008
1025.850098,-2.064810,-0.868834
1025.900024,-2.065886,-0.873727
1025.950073,-2.066765,-0.878650
1026.000122,-2.067438,-0.883572
1026.050049,-2.067918,-0.888593
1026.099976,-2.068188,-0.893545
1026.150024,-2.068257,-0.898577
1026.200073,-2.068115,-0.903548
1026.250000,-2.067763,-0.908568
